date,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2015-12-26,,,,2.0,36.5,95.0,19.75,58.5,72.8,14.0,4.0,6.0,8.0,10.0,12.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1332.25,48627.125,6.0415229868,3.59731226059,9025.0,857375.0,9.74679434481,4.5538768916,390.0625,7703.734375,4.44409720866,2.98315349135,3422.25,200201.625,7.64852927039,4.06902675424,5299.84,385828.352,8.53229160308,4.2877159552,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2015-12-27,,,,2.0,37.25,99.25,20.25,59.75,74.8,14.0,4.0,6.0,8.0,10.0,12.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1387.5625,51686.703125,6.10327780787,3.61765194483,9850.5625,977668.328125,9.96242942259,4.59764191957,410.0625,8303.765625,4.5,3.00815479355,3570.0625,213311.234375,7.72981241687,4.09016919081,5595.04,418508.992,8.64869932418,4.31481788498,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2015-12-28,,,,2.0,37.75,106.75,21.0,62.0,76.8,14.0,4.0,6.0,8.0,10.0,12.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1425.0625,53796.109375,6.14410286372,3.6309854757,11395.5625,1216476.29688,10.3319891599,4.67048965211,441.0,9261.0,4.58257569496,3.04452243772,3844.0,238328.0,7.87400787401,4.12713438505,5898.24,452984.832,8.76356092008,4.34120464015,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2015-12-29,,,,2.0,38.5,105.25,20.25,61.75,78.8,14.0,4.0,6.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1482.25,57066.625,6.204836823,3.65065824129,11077.5625,1165913.45312,10.2591422643,4.65633847256,410.0625,8303.765625,4.5,3.00815479355,3813.0625,235456.609375,7.85811682275,4.12309397551,6209.44,489303.872,8.87693640847,4.36691299686,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2015-12-30,,,,2.0,39.0,103.0,20.25,62.5,80.8,14.0,4.0,6.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1521.0,59319.0,6.2449979984,3.66356164613,10609.0,1092727.0,10.1488915651,4.63472898823,410.0625,8303.765625,4.5,3.00815479355,3906.25,244140.625,7.90569415042,4.13516655674,6528.64,527514.112,8.9888820217,4.39197696553,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2015-12-31,,,,2.0,38.0,105.0,20.25,63.75,82.8,14.0,4.0,6.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1444.0,54872.0,6.16441400297,3.63758615973,11025.0,1157625.0,10.246950766,4.65396035016,410.0625,8303.765625,4.5,3.00815479355,4064.0625,259083.984375,7.98435971134,4.15496918404,6855.84,567663.552,9.09945053286,4.41642806139,196.0,2744.0,3.74165738677,2.63905732962,16.0,64.0,2.0,1.38629436112,36.0,216.0,2.44948974278,1.79175946923,64.0,512.0,2.82842712475,2.07944154168,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-01,,,,1.7,40.25,106.75,20.5,64.75,84.5,13.7,3.7,5.7,7.7,9.7,11.7,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1620.0625,65207.515625,6.34428877022,3.69511000386,11395.5625,1216476.29688,10.3319891599,4.67048965211,420.25,8615.125,4.52769256907,3.02042488614,4192.5625,271468.421875,8.04673846972,4.17053370058,7140.25,603351.125,9.19238815543,4.43675153436,187.69,2571.353,3.70135110466,2.61739583283,13.69,50.653,1.92353840617,1.30833281965,32.49,185.193,2.38746727726,1.74046617484,59.29,456.533,2.7748873851,2.04122032886,94.09,912.673,3.11448230048,2.27212588551,136.89,1601.613,3.4205262753,2.4595888418,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-02,,,,1.7,39.5,105.0,20.75,63.5,86.2,13.4,3.4,5.4,7.4,9.4,11.4,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1560.25,61629.875,6.28490254499,3.67630067191,11025.0,1157625.0,10.246950766,4.65396035016,430.5625,8934.171875,4.55521678957,3.03254624668,4032.25,256047.875,7.96868872525,4.1510399059,7430.44,640503.928,9.28439551075,4.45667017767,179.56,2406.104,3.66060104354,2.59525470696,11.56,39.304,1.84390889146,1.22377543162,29.16,157.464,2.32379000772,1.68639895357,54.76,405.224,2.72029410175,2.00148000021,88.36,830.584,3.06594194335,2.24070968928,129.96,1481.544,3.37638860323,2.4336133554,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-03,,,,1.7,38.5,108.0,21.25,64.25,87.9,13.1,3.4,5.1,7.1,9.1,11.1,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1482.25,57066.625,6.204836823,3.65065824129,11664.0,1259712.0,10.3923048454,4.68213122712,451.5625,9595.703125,4.60977222865,3.05635689537,4128.0625,265228.015625,8.01560977094,4.16278172378,7726.41,679151.439,9.37549998667,4.47619980469,171.61,2248.091,3.61939221417,2.57261223021,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,50.41,357.911,2.66458251889,1.96009478405,82.81,753.571,3.0166206258,2.20827441352,123.21,1367.631,3.33166624979,2.40694510832,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-04,,,,1.7,39.4,112.8,21.6,69.2,89.6,12.8,3.4,5.1,6.8,8.8,10.8,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1552.36,61162.984,6.27694193059,3.6737658163,12723.84,1435249.152,10.6207344379,4.72561633906,466.56,10077.696,4.64758001545,3.07269331469,4788.64,331373.888,8.31865373723,4.23700086262,8028.16,719323.136,9.46572765296,4.49535531998,163.84,2097.152,3.577708764,2.54944517093,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,77.44,681.472,2.96647939484,2.17475172148,116.64,1259.712,3.28633534503,2.37954613413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-05,,,,1.7,40.0,111.0,20.25,65.25,91.3,12.5,3.4,5.1,6.8,8.5,10.5,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1600.0,64000.0,6.32455532034,3.68887945411,12321.0,1367631.0,10.5356537529,4.70953020131,410.0625,8303.765625,4.5,3.00815479355,4257.5625,277805.953125,8.0777472107,4.1782260462,8335.69,761048.497,9.55510334847,4.5141507876,156.25,1953.125,3.53553390593,2.52572864431,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,72.25,614.125,2.91547594742,2.1400661635,110.25,1157.625,3.2403703492,2.35137525716,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-06,,,,1.7,40.0,109.75,19.75,65.25,93.0,12.2,3.4,5.1,6.8,8.5,10.2,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1600.0,64000.0,6.32455532034,3.68887945411,12045.0625,1321945.60938,10.4761634199,4.69820505196,390.0625,7703.734375,4.44409720866,2.98315349135,4257.5625,277805.953125,8.0777472107,4.1782260462,8649.0,804357.0,9.64365076099,4.53259949315,148.84,1815.848,3.49284983931,2.50143595174,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,72.25,614.125,2.91547594742,2.1400661635,104.04,1061.208,3.19374388453,2.32238772029,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-07,,,,1.7,40.0,109.0,18.33333333,68.66666667,94.7,11.9,3.4,5.1,6.8,8.5,10.2,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1600.0,64000.0,6.32455532034,3.68887945411,11881.0,1295029.0,10.4403065089,4.69134788223,336.111110989,6162.03703368,4.2817441925,2.90872089638,4715.11111157,323770.96301,8.28653526331,4.22926388017,8968.09,849278.123,9.73139250056,4.55071400019,141.61,1685.159,3.44963766213,2.47653840012,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,72.25,614.125,2.91547594742,2.1400661635,104.04,1061.208,3.19374388453,2.32238772029,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-08,,,,1.7,38.75,111.25,18.75,66.5,96.4,11.9,3.4,5.1,6.8,8.5,10.2,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1501.5625,58185.546875,6.22494979899,3.6571307558,12376.5625,1376892.57812,10.5475115549,4.71177992105,351.5625,6591.796875,4.33012701892,2.93119375242,4422.25,294079.625,8.15475321515,4.19720194766,9292.96,895841.344,9.81835016691,4.56850620162,141.61,1685.159,3.44963766213,2.47653840012,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,72.25,614.125,2.91547594742,2.1400661635,104.04,1061.208,3.19374388453,2.32238772029,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-01-09,,,,1.7,40.75,113.25,18.5,67.75,98.1,11.9,3.4,5.1,6.8,8.5,10.2,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1660.5625,67667.921875,6.3835726674,3.70745583969,12825.5625,1452494.95312,10.6418983269,4.72959776436,342.25,6331.625,4.30116263352,2.91777073208,4590.0625,310976.734375,8.23103881658,4.21582445976,9623.61,944076.141,9.90454441153,4.58598736657,141.61,1685.159,3.44963766213,2.47653840012,11.56,39.304,1.84390889146,1.22377543162,26.01,132.651,2.25831795813,1.62924053973,46.24,314.432,2.60768096208,1.91692261218,72.25,614.125,2.91547594742,2.1400661635,104.04,1061.208,3.19374388453,2.32238772029,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
