,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2011-11-23,2723,4357,-265,0.0,18.0,0,0.0,0,13,8.0,2.0,2.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1622,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,169,2197,3.60555127546,2.56494935746,64.0,512.0,2.82842712475,2.07944154168,4.0,8.0,1.41421356237,0.69314718056,4.0,8.0,1.41421356237,0.69314718056,36.0,216.0,2.44948974278,1.79175946923,49.0,343.0,2.64575131106,1.94591014906,49.0,343.0,2.64575131106,1.94591014906,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,2630884,4267293848,40.2740611312,7.39141523468,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-24,1911,2704,1369,0.0,18.0,0,0.0,0,13,7.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,775,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,169,2197,3.60555127546,2.56494935746,49.0,343.0,2.64575131106,1.94591014906,0.0,0.0,0.0,-inf,4.0,8.0,1.41421356237,0.69314718056,4.0,8.0,1.41421356237,0.69314718056,36.0,216.0,2.44948974278,1.79175946923,49.0,343.0,2.64575131106,1.94591014906,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,600625,465484375,27.8388218142,6.65286302935,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-25,3131,4319,2162,0.0,18.0,0,0.0,0,13,7.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1094,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,169,2197,3.60555127546,2.56494935746,49.0,343.0,2.64575131106,1.94591014906,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,4.0,8.0,1.41421356237,0.69314718056,4.0,8.0,1.41421356237,0.69314718056,36.0,216.0,2.44948974278,1.79175946923,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1196836,1309338584,33.0756708171,6.99759598298,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-26,4287,2846,3350,3.0,18.0,0,0.0,0,16,9.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1576,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,81.0,729.0,3.0,2.19722457734,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,25.0,125.0,2.2360679775,1.60943791243,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,2483776,-3914430976,,,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-27,3029,0,321,0.0,18.0,0,0.0,0,16,5.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-3029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,25.0,125.0,2.2360679775,1.60943791243,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,9174841,-27790593389,,,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-28,1976,1570,-85,0.0,18.0,0,0.0,0,16,5.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-397,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,157609,-62570773,,,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-29,1696,1719,-62,0.0,18.0,0,0.0,0,16,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-11-30,1851,1892,-21,0.0,18.0,0,0.0,0,16,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-01,1181,1335,133,0.0,18.0,0,0.0,0,16,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-02,1891,3517,1759,0.0,18.0,0,0.0,0,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-03,2467,2795,2087,0.0,18.0,0,0.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,256,4096,4.0,2.77258872224,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-04,3790,2065,362,3.0,18.0,0,0.0,0,19,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,361,6859,4.35889894354,2.94443897917,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-05,1660,1540,242,1.0,18.0,0,0.0,0,20,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,324.0,5832.0,4.24264068712,2.8903717579,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,400,8000,4.472135955,2.99573227355,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-06,1703,1698,237,0.0,18.0,18,6.0,7,20,4.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,324,5832,4.24264068712,2.8903717579,36.0,216.0,2.44948974278,1.79175946923,49,343,2.64575131106,1.94591014906,400,8000,4.472135955,2.99573227355,16.0,64.0,2.0,1.38629436112,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-07,1866,1894,265,0.0,18.0,17,6.0,7,20,4.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,289,4913,4.12310562562,2.83321334406,36.0,216.0,2.44948974278,1.79175946923,49,343,2.64575131106,1.94591014906,400,8000,4.472135955,2.99573227355,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2011-12-08,1728,1979,516,0.0,18.0,17,6.0,7,20,4.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,324.0,5832.0,4.24264068712,2.8903717579,289,4913,4.12310562562,2.83321334406,36.0,216.0,2.44948974278,1.79175946923,49,343,2.64575131106,1.94591014906,400,8000,4.472135955,2.99573227355,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
