Date,Time,freezing_fog,heavy_snow,light_snow,mist,thunderstorm_haze,thunderstorm_snow,clear_sky,broken_sky,scattered_sky,overcast,snowfall,high_temp_C,low_temp_C,max_windspeed,mean_windspeed,max_rh,mean_rh,mean_visibility
2014-12-22,714,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,734,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,754,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,814,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,834,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,854,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,914,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,933,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,953,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1013,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1032,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1053,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1113,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1132,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1153,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1213,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1233,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1253,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1313,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1333,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1353,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1413,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1432,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1453,0,0,0,0,0,0,1,0,0,0,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1512,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1532,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1552,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1612,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1632,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1652,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-22,1704,0,1,0,0,0,0,0,0,0,1,0.0,-12.0,-17.0,,,83.0,76.3333333333,0.115384615385
2014-12-24,1132,0,0,0,0,0,0,0,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1152,0,0,0,0,0,0,0,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1212,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1232,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1252,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1312,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1332,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1352,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1432,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1451,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1511,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1532,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1552,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1612,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1632,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1652,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1712,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1732,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1751,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1812,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1832,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1852,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1912,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1932,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,1952,0,0,0,1,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2012,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2031,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2052,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2112,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2132,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2151,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2212,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2232,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2252,0,0,0,0,0,0,1,0,0,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2312,0,0,0,0,0,0,0,0,1,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2332,0,0,0,0,0,0,0,0,1,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-24,2352,0,0,0,0,0,0,0,0,1,0,0.03,-8.0,-11.0,47.0,46.0,88.0,79.4864864865,8.06060606061
2014-12-25,12,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,32,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,51,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,111,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,132,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,152,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,211,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,231,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,252,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,312,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,332,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,352,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,412,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,432,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,452,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,511,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,532,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,551,0,0,1,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,611,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,632,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,652,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,712,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,732,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,752,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,812,0,0,1,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,832,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,851,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,912,0,0,0,0,0,0,1,0,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,932,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,952,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1012,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1032,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1052,0,0,0,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1112,0,0,0,0,0,0,0,1,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1132,0,0,1,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1152,0,0,1,0,0,0,0,1,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1212,0,1,0,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1231,0,0,1,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1252,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1312,0,1,0,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1352,0,0,1,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1432,0,1,0,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1452,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1512,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1531,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1552,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1611,0,0,1,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1631,0,1,0,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,1652,0,1,0,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2032,0,0,1,0,0,0,0,1,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2051,0,0,1,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2111,0,0,1,0,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2131,0,0,0,1,0,0,0,0,0,1,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2211,0,0,0,1,0,0,0,1,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2252,0,0,1,0,0,0,0,1,0,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2309,0,0,1,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-25,2329,0,0,1,0,0,0,0,0,1,0,0.06,-8.0,-20.0,,,88.0,79.3333333333,5.9298245614
2014-12-26,4,0,0,0,1,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,852,0,0,0,1,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,912,0,0,0,0,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,932,0,0,0,0,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,951,0,0,0,1,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1011,0,0,0,1,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1032,0,0,0,1,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1052,0,0,0,0,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1112,0,0,0,0,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1132,0,0,0,1,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1152,0,0,0,1,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1212,0,0,0,1,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1231,0,0,1,0,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1252,0,0,1,0,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1311,0,0,1,0,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1332,0,0,1,0,0,0,0,0,1,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1352,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1452,0,0,1,0,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1533,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1812,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1832,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1852,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1912,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,1951,0,0,1,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2112,0,0,0,1,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2131,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2151,0,0,0,0,0,0,0,1,0,0,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2211,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2232,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2251,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2311,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2332,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-26,2353,0,0,0,0,0,0,0,0,0,1,0.02,-17.0,-22.0,,,87.0,76.696969697,2.70192307692
2014-12-27,11,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,32,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,53,0,0,0,0,0,0,0,0,1,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,113,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,133,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,153,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,213,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,233,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,253,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,313,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,333,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,353,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,413,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,433,0,0,0,0,0,0,0,0,1,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,453,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,513,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,533,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,553,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,613,0,0,0,0,0,0,0,0,1,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,633,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,653,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,713,0,0,0,0,0,0,0,0,1,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,733,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,753,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,813,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,833,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,853,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,913,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,933,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,953,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1013,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1032,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1053,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1113,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1133,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1153,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1213,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1232,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1253,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1313,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1333,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1353,0,0,0,0,0,0,0,1,0,0,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1413,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1433,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1453,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1513,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1533,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1553,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1613,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1633,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1652,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1713,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1733,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
2014-12-27,1753,0,0,0,0,0,0,0,0,0,1,0.0,-20.0,-23.0,45.0,45.0,87.0,75.4857142857,4.5
