,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,new_years,mlk_day,pres_day,new_years_sat,mlk_sat,new_years_sun,mlk_sun,new_years_fri,mlk_fri,new_years_mon,mlk_mon,spring_break,spring_break_ends
12/15/11,1980,2257,651,3,21,23,8,8,25,5,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/11,2433,4203,2421,0,21,32,12,12,25,4,3,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/11,3240,4195,3376,0,21,31,13,15,25,4,0,3,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/11,3959,3141,2558,0,21,34,14,15,25,4,0,0,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/11,2866,2724,2416,0,21,37,14,15,25,4,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/11,2817,3029,2628,0,21,37,13,15,25,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/11,3232,3261,2657,0,21,37,13,15,25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/11,2247,2653,3063,6,26,38,13,15,31,6,6,6,6,6,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/11,3815,4680,3928,0,26,42,13,20,31,6,6,6,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/11,2582,3028,4374,0,26,42,14,20,31,6,0,6,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/11,2246,2802,4930,0,26,42,14,20,31,6,0,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/11,4887,5775,5818,0,26,54,14,20,31,6,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/11,4241,4642,6219,0,26,58,15,20,31,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
12/28/11,4208,4611,6622,0,26,65,15,20,31,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/29/11,4260,4682,7044,0,26,67,15,20,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
12/30/11,4908,5916,8052,0,26,56,14,20,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0
12/31/11,3346,3391,8097,0,26,55,14,20,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,1,0,0,1,0,0,0,0,0,0,0,0,0
1/1/12,5730,2700,5067,4,28,55,14,20,35,4,4,4,4,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1/2/12,6268,3267,2066,0,28,56,14,20,35,4,4,4,4,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1/3/12,2924,2294,1436,0,28,63,15,20,35,4,0,4,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/4/12,2334,2303,1405,0,28,63,15,20,35,4,0,0,4,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/5/12,2359,2490,1536,0,31,63,15,20,35,4,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/6/12,2638,4091,2989,0,31,63,15,20,35,4,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1/7/12,3077,3199,3111,0,31,63,15,20,35,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1/8/12,4887,2904,1128,7,30,63,15,20,42,7,7,7,7,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1/9/12,2387,2066,807,0,38,71,15,25,42,7,7,7,7,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/12,2110,2069,766,0,38,72,15,25,42,7,0,7,7,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/12,1670,1737,833,4,39,80,16,30,46,11,4,4,11,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/12,2681,3030,1182,4,41,88,16,35,50,15,8,8,8,15,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/12,2996,5877,4063,0,40,89,16,30,50,15,4,8,8,8,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1/14/12,4044,5440,5459,0,40,90,16,30,50,15,0,4,8,8,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1/15/12,5571,3287,3175,0,40,90,16,30,50,8,0,0,4,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1/16/12,5002,2370,543,0,38,90,21,30,50,8,0,0,0,4,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1/17/12,2280,2019,282,8,45,91,21,30,58,16,8,8,8,8,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/12,1883,1835,234,0,45,91,14,30,58,12,8,8,8,8,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/12,1792,2326,768,1,44,93,18,35,59,9,1,9,9,9,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/12,2568,5829,4029,3,44,93,18,40,62,12,4,4,12,12,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/12,4002,4981,5008,2,46,96,20,40,64,14,5,6,6,14,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/12,7332,3401,1077,5,48,95,20,40,69,19,7,10,11,11,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/12,2682,1978,373,1,48,95,20,40,70,20,6,8,11,12,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/12,1854,1799,318,0,48,95,18,40,70,12,1,6,8,11,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/12,2260,2380,438,2,49,95,17,40,72,14,2,3,8,10,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/12,2317,3112,1233,0,49,106,19,45,72,13,2,2,3,8,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/12,0,3268,4501,6,50,108,19,50,78,16,6,8,8,9,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/12,4862,5658,5297,1,53,111,23,50,79,15,7,7,9,9,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/12,8060,4229,1466,0,53,112,23,55,79,10,1,7,7,9,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/12,3122,2676,1020,0,52,111,20,55,79,9,0,1,7,7,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/12,2978,2142,184,0,52,113,19,55,79,9,0,0,1,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/12,2266,2294,212,0,52,113,19,55,79,7,0,0,0,1,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/12,2119,3108,1201,0,47,113,19,55,79,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/12,0,3268,4469,1,47,113,19,55,80,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/12,3380,3731,4820,0.5,43.5,113,21,55,81,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/12,5819,2848,1849,0,47,113,22,55,81,1.5,0.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/12,2497,1796,1148,0,46,114,18,55,81,1.5,0,0.5,1.5,1.5,1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/12,1710,1733,1171,1,46,114,18,55,82,2.5,1,1,1.5,2.5,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/12,2084,2302,1389,0,46,118,18,55,82,2.5,1,1,1,1.5,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/12,2186,2665,1868,4,50,118,18,55,86,6.5,4,5,5,5,5.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/12,2757,6234,5345,4,54,120,18,60,90,9.5,8,8,9,9,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/12,4506,5213,6052,4,54,120,23,60,96,13,8,12,12,13,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/12,7601,3338,1789,0,57,120,23,60,98,13,4,8,12,12,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/12,2795,2155,1149,5,60,120,18,60,103,18,5,9,13,17,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/12,2052,2024,1121,4,63,121,18,70,107,21,9,9,13,17,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0
2/15/12,2194,2416,1343,1,62,123,19,75,108,22,5,10,10,14,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0
2/16/12,2486,3521,2378,1,60,123,19,75,109,19,2,6,11,11,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0
2/17/12,3385,7731,6724,0,60,127,20,80,109,15,1,2,6,11,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4511,0,0,0,0,0,0,0,0,0,0
2/18/12,4542,6345,8527,1,60,127,24,80,110,12,1,2,3,7,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1519,0,0,0,0,0,0,0,0,0,0
2/19/12,6623,4116,6020,0,53,127,23,80,110,12,1,1,2,3,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2643,0,0,0,0,0,0,0,0,0,0
2/20/12,3989,0,2031,4,62,127,23,80,114,11,4,5,5,6,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3989,0,0,0,0,0,0,0,0,0,0
2/21/12,3009,2249,1271,1,61,127,19,80,115,8,5,5,6,6,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/12,2074,2075,1272,1,58,127,19,80,116,8,2,6,6,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/12,1043,1691,1920,7,63,128,19,80,123,14,8,9,13,13,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/12,3352,6411,4979,1,63,128,19,80,124,15,8,9,10,14,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/12,4996,5498,5481,0,61,128,24,80,124,14,1,8,9,10,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/12,7147,3134,1468,2,61,129,23,80,126,16,2,3,10,11,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/12,2938,2142,672,0,59,129,19,85,126,12,2,2,3,10,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/12,1607,1640,705,0,59,129,19,85,126,11,0,2,2,3,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/12,2386,2567,886,9,67,129,19,85,135,19,9,9,11,11,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/12,0,843,1729,1,64,129,19,85,136,13,10,10,10,12,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/12,0,3982,5711,6,64,129,19,85,142,18,7,16,16,16,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/12,4848,5345,6208,1,68,129,24,85,143,19,7,8,17,17,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/12,8124,3509,1593,1,64,128,23,85,144,18,2,8,9,18,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/12,2966,2253,880,2,65,132,19,85,146,20,3,4,10,11,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/12,2356,2264,788,0,64,132,19,85,146,20,2,3,4,10,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/12,1947,2077,918,0,63,132,19,85,146,11,0,2,3,4,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/12,2347,2827,1398,0,63,132,19,85,146,10,0,0,2,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/12,2983,5594,4009,0,62,132,19,85,146,4,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/12,4336,5520,5193,0,62,127,24,85,146,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/12,1949,0,3244,0,61,127,23,85,146,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/12,2821,2543,2966,0,59,127,19,85,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/12,2506,2352,2812,0,58,127,19,85,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/12,2687,2560,2685,0,58,127,19,85,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/12,2787,2865,2763,0,58,127,20,85,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/12,3291,4648,4120,0,57,126,20,85,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/12,3821,4145,4444,0,57,125,24,85,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/12,4877,2718,2285,0,56,125,23,85,146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/12,2180,2014,2119,4,58,125,19,85,150,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/12,2325,2238,2032,3,60,125,19,85,153,7,7,7,7,7,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/12,2533,2453,1952,0,61,125,19,85,153,7,3,7,7,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/12,2503,2797,2246,0,59,125,19,85,153,7,0,3,7,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/12,2945,4555,3856,0,57,123,20,80,153,7,0,0,3,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/12,3573,4293,4576,0,54,123,24,80,153,7,0,0,0,3,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/12,4635,2896,2837,0,55,123,23.5,80,153,7,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/12,2837,2400,2400,0,55,123,19,80,153,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/12,2571,2408,2237,0,54,122,19,80,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/12,2574,2675,2338,0,54,115,19,80,153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/12,2639,2892,2591,0,53,116,19,80,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/12,3070,3767,3288,0,52,115,18,80,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/12,3250,2938,2976,0,51,112,20,80,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/12,4210,1971,737,0,49,104,19,70,153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/12,1890,1494,341,0,49,91,15,60,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/12,1418,1353,276,1,49,86,15,60,154,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/12,1861,1874,289,1,49,84,14,60,155,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/12,1965,2158,482,0,48,84,14,60,155,2,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/12,2274,3001,1209,0,47,84,13,60,155,2,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/12,2535,2327,1001,0,47,84,13,60,155,2,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/12,2786,1485,-300,0,47,83,15,60,155,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/12,1790,1520,-570,0,47,83,13,60,155,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/12,1632,1616,-586,0,47,83,13,60,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/12,1717,1675,-628,0,47,78,13,60,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/12,1711,1728,-611,0,46,78,13,60,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/12,1877,2476,-12,1,45,74,13,60,156,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/12,1600,1893,281,1,43,66,13,60,157,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/12,2467,1578,-608,6,47,66,13,60,163,8,7,8,8,8,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/12,1681,1447,-842,4,54,53,6,40,167,12,10,11,12,12,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/12,1580,1551,-871,0,54,22,6,30,167,12,4,10,11,12,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/12,1537,1573,-835,0,54,22,5,30,167,12,0,4,10,11,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/12,1524,1661,-698,2,49,22,5,30,169,14,2,2,6,12,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/12,1806,2960,456,1,51,22,5,25,170,14,3,3,3,7,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/12,2095,2725,1086,0,51,22,5,18,170,13,1,3,3,3,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/12,3571,1912,-573,0,50,22,5,18,170,7,0,1,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/12,2081,2627,1376,1,18,4,3,3,1,7.130573248,2.6,3.9,5.2,6.5,7.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/12,3084,1778,1922,0,18,5,3,4,1,7.130573248,1,3.9,5.2,6.5,7.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/12,2062,2050,616,0,18,5,3,4,1,7.130573248,0,1,5.2,6.5,7.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/12,2063,2480,604,0,18,2,1,2,1,7.130573248,0,0,1,6.5,7.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/12,2452,3941,1021,1.3,18,2,1,2,2.3,7.130573248,1.3,1.3,1.3,6.5,7.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/12,1606,2288,2510,0,18,3.5,4,3,2.3,7.13,1.3,1.3,1.3,1.3,2.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/12,2910,3722,3192,1.3,18,3.5,4,3,3.6,3.6,1.3,2.6,2.6,2.6,2.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/12,3756,2276,4004,0,18,5,7,4,3.6,2.6,1.3,1.3,2.6,2.6,2.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/12,4037,1411,2524,0,18,5,7,4,3.6,2.6,0,1.3,1.3,2.6,2.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
