COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
223,20131209,S,14,5,1,8,22,110,44,65,122,139,132,120,105,72,91,100,114,95,89,51,43,28,25,13,12/9/13
223,20131210,P,3,2,5,1,4,17,42,59,84,94,115,122,101,107,129,175,273,103,117,37,22,10,12,8,12/10/13
223,20131210,S,13,6,2,6,24,129,37,83,115,163,148,151,107,96,97,105,126,94,69,67,39,36,19,17,12/10/13
223,20131211,P,3,1,9,3,11,18,58,64,90,109,100,105,122,138,190,248,324,151,116,24,26,19,15,4,12/11/13
223,20131211,S,12,8,3,4,36,139,46,105,177,223,178,131,116,86,104,114,119,96,88,55,49,39,26,20,12/11/13
223,20131212,P,1,5,3,0,6,14,59,50,103,108,125,111,149,194,229,259,307,150,105,33,28,9,16,7,12/12/13
223,20131212,S,13,6,7,4,34,128,41,100,183,245,197,148,97,103,100,124,155,142,117,104,61,42,66,50,12/12/13
223,20131213,P,3,0,5,1,4,18,50,64,83,133,124,118,164,165,286,309,272,153,121,44,30,22,12,13,12/13/13
223,20131213,S,30,12,12,8,27,80,44,104,245,273,260,171,183,201,196,254,370,425,387,352,310,178,142,69,12/13/13
223,20131214,P,2,3,6,2,6,10,37,51,83,120,149,200,221,337,480,600,747,476,221,95,64,30,14,16,12/14/13
223,20131214,S,28,21,9,4,14,53,124,568,594,510,500,399,250,218,169,237,227,207,152,121,95,73,48,47,12/14/13
223,20131215,P,9,1,2,5,8,5,32,51,92,173,353,423,179,406,937,892,846,482,263,259,142,54,17,9,12/15/13
223,20131215,S,19,10,8,8,15,43,60,433,545,450,339,263,165,144,138,122,153,138,113,60,63,43,24,17,12/15/13
223,20131216,P,7,3,3,3,8,30,108,118,137,186,182,163,174,179,224,268,330,148,141,41,29,24,10,8,12/16/13
223,20131216,S,10,5,3,5,24,93,47,105,172,267,236,133,124,93,101,118,136,134,120,71,57,48,36,17,12/16/13
223,20131217,P,5,3,3,1,9,11,67,60,103,131,155,142,130,202,218,258,304,156,105,38,23,28,21,7,12/17/13
223,20131217,S,16,8,4,5,24,117,34,103,205,240,211,154,110,121,99,114,150,124,134,80,62,42,33,14,12/17/13
223,20131218,P,7,5,2,2,7,15,61,63,113,144,145,141,148,183,229,307,339,172,154,57,34,24,9,8,12/18/13
223,20131218,S,19,13,3,6,32,119,48,124,214,267,179,161,130,106,141,140,146,132,114,81,76,62,36,24,12/18/13
223,20131219,P,5,3,2,4,11,21,54,49,101,126,135,146,146,168,247,250,299,204,126,56,39,16,15,9,12/19/13
223,20131219,S,14,8,2,8,28,116,46,114,215,240,209,139,146,150,160,146,207,166,113,127,94,95,58,31,12/19/13
223,20131220,P,9,4,4,6,6,17,53,49,87,125,140,159,156,180,281,347,394,267,153,58,23,33,19,16,12/20/13
223,20131220,S,19,8,3,6,29,79,43,155,319,362,296,208,208,219,282,311,373,372,334,315,271,210,140,69,12/20/13
223,20131221,P,3,4,2,0,8,21,36,41,87,122,171,242,243,311,444,456,526,383,192,76,38,31,15,7,12/21/13
223,20131221,S,39,22,7,11,17,48,122,574,570,359,362,361,365,322,343,366,286,232,171,129,120,102,64,30,12/21/13
223,20131222,P,3,2,3,3,5,13,32,50,68,172,293,329,355,485,520,567,544,349,223,145,123,44,27,17,12/22/13
223,20131222,S,27,18,12,8,16,37,65,459,530,429,345,302,249,233,207,227,226,161,122,108,74,82,52,24,12/22/13
223,20131223,P,2,5,2,6,14,23,74,85,152,182,272,357,291,338,479,581,633,431,184,76,61,30,11,17,12/23/13
223,20131223,S,15,6,8,8,20,100,57,217,566,549,433,294,243,238,240,253,237,204,185,149,114,85,50,36,12/23/13
223,20131224,P,8,2,4,3,7,13,39,55,72,132,216,271,181,493,388,334,312,207,139,103,43,36,24,8,12/24/13
223,20131224,S,18,10,6,2,20,90,39,193,351,327,316,308,229,303,328,295,224,120,112,68,74,57,47,32,12/24/13
223,20131225,P,8,4,7,4,7,6,17,23,47,81,146,185,216,283,331,447,461,340,127,110,77,55,31,14,12/25/13
223,20131225,S,12,8,5,5,4,8,31,159,364,333,318,275,241,229,236,211,207,173,166,116,103,92,68,25,12/25/13
223,20131226,P,5,3,2,3,10,24,82,103,113,195,308,328,256,273,384,538,532,483,269,132,96,55,27,10,12/26/13
223,20131226,S,15,13,3,6,34,80,64,288,526,429,403,385,385,325,406,465,545,491,360,183,168,119,77,38,12/26/13
223,20131227,P,9,3,1,4,9,22,78,71,118,183,266,381,323,376,480,679,854,625,376,162,108,68,27,14,12/27/13
223,20131227,S,19,12,12,2,30,93,74,368,605,565,595,609,509,529,504,571,577,514,327,270,202,135,81,50,12/27/13
223,20131228,P,11,4,1,4,7,13,56,89,116,216,323,365,427,491,620,660,679,488,291,175,127,72,37,14,12/28/13
223,20131228,S,25,16,11,12,22,60,143,564,576,555,576,535,498,392,373,359,343,231,166,115,86,87,55,42,12/28/13
223,20131229,P,10,6,3,4,13,10,37,62,81,169,360,623,626,635,525,570,585,494,342,296,204,82,35,12,12/29/13
223,20131229,S,33,15,8,11,19,48,55,419,589,499,437,341,240,370,404,289,207,163,163,79,68,59,39,23,12/29/13
223,20131230,P,8,8,6,3,8,29,117,149,190,242,319,457,397,411,548,635,876,675,337,147,76,45,40,23,12/30/13
223,20131230,S,22,8,4,10,25,83,69,275,511,629,578,546,361,356,348,383,297,268,232,143,156,100,55,37,12/30/13
223,20131231,P,7,4,5,11,11,25,60,81,124,188,219,310,331,381,488,538,540,369,198,84,32,38,14,15,12/31/13
223,20131231,S,17,17,8,10,24,110,49,259,506,419,402,392,311,348,382,432,436,365,223,139,105,53,45,21,12/31/13
223,20140101,P,9,6,9,6,7,18,52,59,90,184,301,543,556,764,766,735,732,774,617,386,213,106,42,15,1/1/14
223,20140101,S,5,21,19,10,33,89,79,447,657,637,519,403,334,240,246,242,201,140,108,71,89,48,37,25,1/1/14
223,20140102,P,5,3,4,4,12,28,103,97,250,254,336,443,419,404,507,556,745,581,319,117,67,41,36,24,1/2/14
223,20140102,S,14,5,8,8,31,110,61,258,544,518,515,354,266,222,251,270,252,202,190,125,97,67,45,31,1/2/14
223,20140103,P,5,4,3,2,17,28,91,128,174,228,329,360,329,389,519,713,821,620,301,146,98,58,34,16,1/3/14
223,20140103,S,23,10,5,6,23,100,69,256,535,537,554,499,280,250,325,328,407,444,411,396,317,169,95,43,1/3/14
223,20140104,P,8,8,5,2,12,15,46,67,79,176,235,374,366,367,530,542,600,502,247,121,108,48,26,18,1/4/14
223,20140104,S,24,10,9,6,23,61,105,454,629,517,422,382,163,144,128,153,174,127,77,106,59,49,34,16,1/4/14
223,20140105,P,8,2,5,2,9,23,44,82,113,242,511,740,817,806,585,542,506,297,294,238,137,60,24,13,1/5/14
223,20140105,S,13,10,6,7,15,55,57,476,524,291,166,146,129,113,131,144,124,95,80,83,54,26,17,29,1/5/14
223,20140106,P,6,3,4,8,13,26,80,137,148,154,202,223,212,184,282,342,465,253,147,67,38,24,10,8,1/6/14
223,20140106,S,10,14,6,8,23,103,44,93,203,296,232,170,138,98,116,131,146,119,72,79,47,49,39,19,1/6/14
223,20140107,P,9,1,4,3,6,17,59,40,132,147,158,142,117,188,228,315,394,232,148,47,31,11,8,10,1/7/14
223,20140107,S,14,9,5,8,24,148,50,122,257,313,222,150,120,122,121,134,147,138,90,97,72,51,26,23,1/7/14
223,20140108,P,3,2,5,1,7,12,54,54,89,124,136,146,152,159,193,291,430,252,143,54,29,23,14,10,1/8/14
223,20140108,S,14,9,2,13,33,132,49,134,233,297,234,158,109,110,93,150,131,112,87,85,67,53,37,21,1/8/14
223,20140109,P,8,3,1,3,17,15,58,53,80,134,156,163,151,171,264,348,460,229,143,57,27,16,21,17,1/9/14
223,20140109,S,14,5,5,8,29,139,77,131,284,291,237,147,134,118,163,162,186,176,134,136,90,84,55,52,1/9/14
223,20140110,P,13,14,5,4,11,23,54,56,124,134,138,177,193,223,299,324,325,202,160,57,37,17,13,7,1/10/14
223,20140110,S,25,15,9,6,35,106,59,143,254,430,227,178,160,185,253,268,460,518,593,621,582,279,102,71,1/10/14
223,20140111,P,3,4,5,4,8,9,48,53,70,106,180,221,308,361,549,757,895,838,359,213,115,54,37,17,1/11/14
223,20140111,S,40,18,10,5,26,68,260,798,783,711,664,593,259,218,188,221,211,170,124,104,80,66,42,20,1/11/14
223,20140112,P,8,7,2,1,6,19,44,59,138,298,599,604,669,699,400,612,506,387,219,311,207,93,31,8,1/12/14
223,20140112,S,13,12,7,1,17,37,83,618,379,241,154,133,105,99,96,87,59,63,47,66,53,39,21,16,1/12/14
223,20140113,P,6,2,4,5,7,34,97,141,161,120,181,163,148,203,231,272,275,174,107,54,18,10,9,9,1/13/14
223,20140113,S,11,10,4,8,34,85,49,122,227,235,142,95,99,77,92,101,109,118,89,52,35,55,19,13,1/13/14
223,20140114,P,5,6,2,1,9,14,51,48,218,151,92,50,131,164,136,123,219,99,92,48,31,9,14,8,1/14/14
223,20140114,S,11,9,10,8,28,138,59,104,189,152,74,86,110,80,85,96,88,92,61,42,49,52,27,6,1/14/14
223,20140115,P,5,4,1,1,5,11,51,75,90,126,121,128,155,206,281,370,438,198,139,51,33,17,26,10,1/15/14
223,20140115,S,9,8,3,7,33,135,59,169,320,365,255,150,108,102,109,156,131,122,86,76,71,49,45,31,1/15/14
223,20140116,P,7,2,2,4,13,14,59,64,112,135,163,128,145,214,261,310,367,196,132,59,29,23,10,10,1/16/14
223,20140116,S,12,1,4,6,35,124,60,140,251,294,199,171,141,141,150,160,210,209,171,145,156,116,71,58,1/16/14
223,20140117,P,5,6,3,2,14,16,48,61,77,146,142,140,149,222,346,438,556,299,160,53,45,28,25,16,1/17/14
223,20140117,S,19,11,9,10,23,86,75,215,420,492,409,283,247,246,332,377,600,733,742,645,684,439,195,86,1/17/14
223,20140118,P,9,7,4,6,2,13,40,52,89,133,181,215,246,354,476,807,951,822,400,210,126,71,34,19,1/18/14
223,20140118,S,39,15,13,15,28,101,232,784,704,613,603,695,598,315,282,274,269,213,202,146,128,86,57,33,1/18/14
223,20140119,P,9,3,1,1,6,10,40,69,166,351,523,546,450,406,382,463,656,541,301,237,143,119,53,11,1/19/14
223,20140119,S,18,2,5,9,15,49,73,540,443,364,281,227,182,146,107,86,80,141,126,100,63,64,19,23,1/19/14
223,20140120,P,8,7,3,4,18,49,143,190,253,334,577,662,606,638,721,757,798,478,302,199,116,47,12,10,1/20/14
223,20140120,S,17,7,8,8,34,100,71,305,482,399,308,225,149,143,118,139,114,125,76,67,47,40,26,11,1/20/14
223,20140121,P,3,3,0,3,9,26,84,111,145,168,163,156,157,187,196,243,344,212,120,47,27,19,11,6,1/21/14
223,20140121,S,12,6,4,6,34,133,45,100,211,237,200,144,119,108,101,109,149,129,74,77,44,54,31,29,1/21/14
223,20140122,P,6,2,1,2,5,18,63,79,111,132,137,130,111,164,180,276,329,185,119,43,26,21,11,2,1/22/14
223,20140122,S,9,3,2,3,40,150,53,146,204,214,177,152,106,100,115,134,132,130,85,90,47,45,38,26,1/22/14
223,20140123,P,2,3,1,2,7,15,51,49,83,109,121,102,98,136,163,198,298,167,119,47,25,24,7,9,1/23/14
223,20140123,S,19,8,5,7,25,128,53,76,128,181,190,143,141,131,155,189,181,212,139,141,122,89,78,43,1/23/14
223,20140124,P,3,2,3,4,6,10,55,65,68,117,127,137,145,174,254,353,387,221,150,60,39,23,19,4,1/24/14
223,20140124,S,16,11,7,12,32,124,74,156,335,337,282,256,206,236,315,343,529,716,704,676,590,309,133,71,1/24/14
223,20140125,P,5,2,3,3,5,15,60,54,77,119,168,198,224,311,526,684,690,684,301,218,134,71,27,21,1/25/14
223,20140125,S,28,11,6,12,23,94,281,764,620,545,528,450,320,237,208,215,228,204,155,132,90,78,39,24,1/25/14
223,20140126,P,6,5,4,4,9,13,57,93,134,354,648,793,789,851,776,652,573,582,559,410,282,119,26,12,1/26/14
223,20140126,S,17,4,8,6,18,45,95,688,412,317,278,209,155,143,134,113,124,142,110,89,72,36,26,12,1/26/14
223,20140127,P,7,5,3,3,11,30,103,141,136,135,175,181,175,159,114,186,231,170,96,41,16,10,5,6,1/27/14
223,20140127,S,14,9,5,9,22,97,42,72,133,176,133,87,107,70,85,63,103,81,60,53,51,63,18,15,1/27/14
223,20140128,P,2,4,2,3,10,16,53,52,95,98,116,121,142,178,255,297,350,187,107,54,19,19,8,4,1/28/14
223,20140128,S,16,7,5,10,22,117,54,75,271,282,237,162,113,99,110,110,148,97,65,51,46,32,28,12,1/28/14
223,20140129,P,2,5,2,0,2,18,59,58,82,114,144,138,144,180,238,292,349,180,100,50,30,16,16,4,1/29/14
223,20140129,S,12,8,6,3,31,143,56,118,269,246,195,120,129,119,107,138,154,135,89,92,87,53,58,27,1/29/14
223,20140130,P,4,1,1,2,5,17,43,45,49,98,51,111,99,176,231,224,325,154,104,35,21,8,3,4,1/30/14
223,20140130,S,15,8,4,15,36,143,56,199,363,253,156,114,101,119,140,170,197,252,324,294,66,11,9,4,1/30/14
223,20140131,P,0,0,4,1,10,13,21,15,41,67,102,121,128,200,319,507,543,366,160,54,30,16,16,4,1/31/14
223,20140131,S,6,5,2,7,16,95,33,147,456,622,491,311,250,240,279,305,322,324,284,308,314,324,496,138,1/31/14
223,20140201,P,4,7,3,3,7,9,30,45,60,108,150,206,275,284,689,567,376,786,517,212,140,66,39,9,2/1/14
223,20140201,S,45,27,14,9,14,84,198,620,690,622,539,458,247,199,197,186,181,143,91,117,73,48,43,22,2/1/14
223,20140202,P,9,6,2,5,9,9,39,72,165,286,554,679,660,677,639,631,611,364,132,112,199,158,45,14,2/2/14
223,20140202,S,9,4,3,3,20,47,104,615,567,300,209,177,132,104,98,102,78,48,32,17,46,60,30,13,2/2/14
223,20140203,P,4,2,2,1,13,41,124,189,205,168,254,249,181,245,254,281,315,188,115,54,30,25,7,3,2/3/14
223,20140203,S,7,3,3,11,23,93,43,89,188,264,201,164,141,95,109,114,127,126,81,56,48,29,41,13,2/3/14
223,20140204,P,1,2,4,2,9,7,52,80,96,89,138,108,98,114,135,168,308,126,122,25,20,15,14,5,2/4/14
223,20140204,S,9,5,4,4,23,144,40,65,155,161,162,97,81,91,104,118,109,99,51,53,53,37,39,10,2/4/14
223,20140205,P,5,2,5,4,8,7,46,65,68,104,138,121,106,109,164,168,311,132,138,45,19,9,14,8,2/5/14
223,20140205,S,9,9,6,7,27,153,51,63,141,137,151,107,106,84,121,115,116,115,82,77,58,59,50,25,2/5/14
223,20140206,P,2,5,2,1,6,6,44,55,67,121,132,116,102,125,163,164,278,167,124,30,19,14,10,8,2/6/14
223,20140206,S,14,4,8,7,32,150,51,70,168,189,160,123,124,121,146,195,205,197,143,125,107,98,64,49,2/6/14
223,20140207,P,6,2,6,5,5,12,50,46,95,112,141,149,170,165,332,365,441,270,152,55,30,27,17,16,2/7/14
223,20140207,S,32,13,10,7,31,99,45,170,267,522,390,302,212,270,268,365,565,699,677,596,480,286,168,82,2/7/14
223,20140208,P,2,2,7,4,6,13,59,59,58,110,226,228,255,368,526,531,763,515,293,139,101,67,27,14,2/8/14
223,20140208,S,30,23,15,3,24,72,313,767,672,519,472,317,229,230,186,217,212,173,150,108,83,76,39,19,2/8/14
223,20140209,P,3,5,5,3,7,8,49,340,448,278,135,536,826,809,747,731,555,617,437,278,276,143,50,27,2/9/14
223,20140209,S,15,15,4,5,17,77,163,766,447,178,228,208,162,107,108,109,107,85,61,68,42,33,21,15,2/9/14
223,20140210,P,21,22,8,7,6,9,34,36,63,70,67,120,326,223,190,253,267,221,153,71,27,21,12,10,2/10/14
223,20140210,S,9,8,5,10,17,92,34,72,108,78,103,102,96,100,92,98,108,94,69,49,51,28,31,10,2/10/14
223,20140211,P,5,1,2,3,10,24,52,86,99,269,144,149,136,179,216,251,377,245,140,57,40,27,12,5,2/11/14
223,20140211,S,4,5,5,8,31,122,55,150,304,224,251,170,111,93,108,109,138,136,70,84,60,44,28,24,2/11/14
223,20140212,P,6,2,1,2,9,14,56,95,83,123,128,126,139,186,233,302,388,201,128,51,29,15,7,10,2/12/14
223,20140212,S,19,10,3,6,35,169,50,128,266,278,204,139,112,97,137,143,152,153,104,88,77,66,56,33,2/12/14
223,20140213,P,3,4,7,4,3,9,41,50,84,110,109,119,134,189,235,301,338,242,143,80,30,17,20,4,2/13/14
223,20140213,S,20,8,14,10,38,173,58,136,251,368,230,162,154,172,170,189,244,297,235,253,197,150,101,88,2/13/14
223,20140214,P,6,3,5,6,6,15,38,51,72,110,144,152,189,233,372,542,588,408,187,68,42,39,27,11,2/14/14
223,20140214,S,33,25,19,8,22,102,59,164,414,609,592,535,459,387,431,515,611,674,680,658,495,344,210,114,2/14/14
223,20140215,P,7,9,2,7,7,20,35,38,70,143,266,328,271,307,374,504,559,432,256,142,79,66,36,22,2/15/14
223,20140215,S,72,19,19,13,18,89,290,543,654,491,350,416,388,345,292,308,289,261,177,122,130,89,63,32,2/15/14
223,20140216,P,11,1,7,5,5,15,40,81,139,255,421,528,550,662,781,755,755,612,313,306,269,57,37,22,2/16/14
223,20140216,S,20,14,6,8,13,64,152,721,613,362,384,296,224,186,178,164,163,154,99,79,59,41,34,28,2/16/14
223,20140217,P,9,4,4,9,16,42,98,162,247,380,576,776,889,772,648,629,684,489,282,209,134,66,25,11,2/17/14
223,20140217,S,15,17,9,9,29,97,84,362,423,310,251,197,152,125,126,118,128,121,86,67,48,45,34,21,2/17/14
223,20140218,P,3,2,7,1,14,27,81,122,164,192,216,234,227,216,267,313,435,258,159,66,33,33,21,8,2/18/14
223,20140218,S,11,7,7,2,28,147,42,128,268,278,239,151,115,90,115,134,148,157,92,74,77,45,28,22,2/18/14
223,20140219,P,5,0,1,3,6,17,62,81,111,146,135,155,147,181,229,242,384,177,148,54,7,34,10,8,2/19/14
223,20140219,S,15,6,5,3,33,172,62,144,207,234,185,126,134,105,126,119,170,174,109,78,88,50,38,37,2/19/14
223,20140220,P,2,0,4,2,9,11,40,58,86,107,138,151,183,206,210,223,284,165,166,49,28,19,12,8,2/20/14
223,20140220,S,17,18,7,5,37,122,46,141,318,253,182,145,130,117,163,188,201,226,145,153,130,103,70,38,2/20/14
223,20140221,P,5,4,2,0,14,23,53,35,124,129,156,176,163,230,280,329,403,305,172,69,44,22,12,10,2/21/14
223,20140221,S,37,18,10,10,28,111,51,232,472,462,369,272,232,258,313,364,572,741,683,625,520,321,146,79,2/21/14
223,20140222,P,4,3,1,6,4,5,52,70,79,123,210,223,260,368,475,598,784,638,346,175,129,77,43,18,2/22/14
223,20140222,S,53,27,15,7,22,78,224,563,679,586,543,576,270,240,251,222,210,195,146,105,100,52,44,37,2/22/14
223,20140223,P,8,9,7,1,13,11,50,108,150,286,587,849,853,911,938,810,857,678,395,444,332,128,36,16,2/23/14
223,20140223,S,21,15,7,10,18,59,160,725,665,358,286,227,166,128,140,132,133,157,90,73,60,52,27,12,2/23/14
223,20140224,P,6,1,1,9,12,44,118,168,162,238,247,229,231,222,286,297,339,238,149,69,21,24,9,5,2/24/14
223,20140224,S,9,8,9,7,27,95,48,86,255,246,178,127,123,99,122,146,126,121,94,78,55,48,30,16,2/24/14
223,20140225,P,6,3,1,3,7,12,64,66,99,139,135,119,157,166,192,188,247,148,97,30,25,17,3,2,2/25/14
223,20140225,S,13,3,8,4,26,107,48,90,184,181,170,120,111,89,106,131,126,129,80,60,44,43,38,21,2/25/14
223,20140226,P,4,2,3,1,5,18,44,69,91,115,145,122,127,161,217,281,446,240,165,54,37,12,11,12,2/26/14
223,20140226,S,20,10,0,8,25,164,64,98,247,297,225,174,109,91,99,141,154,146,123,98,87,65,55,42,2/26/14
223,20140227,P,6,3,1,3,2,18,57,76,107,131,149,145,170,179,248,282,389,192,125,62,31,18,17,10,2/27/14
223,20140227,S,27,12,7,6,33,154,50,135,270,285,232,163,137,140,148,165,193,240,189,172,153,115,66,39,2/27/14
223,20140228,P,5,0,2,9,8,14,56,56,94,134,184,151,179,276,356,443,507,314,155,47,47,34,20,10,2/28/14
223,20140228,S,30,9,11,7,16,107,67,250,594,494,348,274,218,252,293,378,573,733,688,582,567,322,183,81,2/28/14
223,20140301,P,9,2,4,6,6,11,42,44,44,109,182,207,252,405,546,578,676,551,332,167,107,46,21,13,3/1/14
223,20140301,S,50,17,18,6,19,73,318,678,694,598,334,289,266,215,247,189,196,161,132,108,80,57,42,51,3/1/14
223,20140304,P,6,3,1,5,7,28,51,76,116,157,141,143,136,182,207,242,284,125,102,32,21,16,8,7,3/4/14
223,20140304,S,7,8,5,10,38,109,51,136,232,218,147,129,88,104,99,134,132,133,74,68,76,35,32,13,3/4/14
