COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000240,20140310,S,67,35,29,22,16,64,197,639,977,858,792,721,723,653,799,852,887,1040,699,528,397,281,158,79,03/10/2014
000240,20140311,P,40,36,16,19,32,78,213,547,679,585,570,576,597,620,668,802,1017,926,580,365,279,219,166,98,03/11/2014
000240,20140311,S,62,26,26,16,13,41,169,490,931,845,651,609,584,529,612,715,848,888,609,449,292,262,166,78,03/11/2014
000240,20140312,P,48,28,37,20,31,93,201,595,771,692,673,682,754,753,828,1029,1259,1193,767,502,354,267,191,104,03/12/2014
000240,20140312,S,57,32,18,22,13,65,201,610,1096,1045,717,686,690,651,659,841,918,1063,719,557,471,369,178,121,03/12/2014
000240,20140313,P,47,38,35,24,43,81,210,636,803,797,777,693,704,697,846,966,1325,1178,666,404,350,281,199,114,03/13/2014
000240,20140313,S,106,37,42,16,10,46,208,625,983,892,797,685,690,727,718,897,1023,1105,820,588,481,375,231,131,03/13/2014
000240,20140314,P,49,38,29,31,30,88,232,635,803,785,843,689,785,722,865,1010,1392,1199,799,480,406,331,245,120,03/14/2014
000240,20140314,S,82,48,37,17,13,76,207,646,1048,998,859,744,756,762,823,1010,1080,1161,945,680,633,529,302,215,03/14/2014
000240,20140315,P,83,44,40,38,41,86,209,445,753,736,863,778,696,706,845,828,1029,774,663,472,392,318,243,158,03/15/2014
000240,20140315,S,132,67,33,37,27,43,193,606,896,643,773,648,768,749,865,991,1002,945,746,551,464,419,233,167,03/15/2014
000240,20140316,P,95,59,55,31,35,75,141,340,670,848,947,805,775,746,737,887,1067,929,722,516,401,271,189,108,03/16/2014
000240,20140316,S,117,63,28,26,14,41,140,541,795,699,670,664,710,692,805,848,951,877,620,464,402,254,159,97,03/16/2014
000240,20140317,P,41,28,24,26,42,105,257,627,800,761,712,671,706,747,804,945,1188,994,568,381,285,245,127,99,03/17/2014
000240,20140317,S,50,28,35,19,16,60,188,625,927,848,727,687,665,687,813,815,903,917,656,433,269,216,137,130,03/17/2014
000240,20140318,P,59,35,32,34,42,93,196,504,707,718,677,659,690,721,746,833,1198,987,591,386,293,244,140,84,03/18/2014
000240,20140318,S,66,39,34,19,20,47,158,584,951,816,633,611,581,628,632,829,890,927,635,495,340,257,154,94,03/18/2014
000240,20140319,P,31,17,9,19,38,101,229,643,899,826,758,701,719,768,803,929,1199,1062,670,406,394,282,142,108,03/19/2014
000240,20140319,S,63,28,19,9,13,56,222,672,937,835,726,722,618,687,697,837,968,1030,811,588,467,352,184,108,03/19/2014
000240,20140320,P,52,26,17,26,32,94,236,633,880,836,752,741,709,733,813,884,1249,1064,687,455,371,279,205,122,03/20/2014
000240,20140320,S,75,48,29,15,13,60,185,660,969,811,737,670,641,665,722,914,962,1126,752,610,490,361,229,155,03/20/2014
000240,20140321,P,65,29,40,34,29,115,200,570,856,829,851,769,761,848,883,1086,1207,1048,660,459,401,312,223,139,03/21/2014
000240,20140321,S,91,45,40,14,16,57,206,601,993,908,816,745,737,740,774,930,1022,1071,845,698,647,460,268,232,03/21/2014
000240,20140322,P,61,57,40,34,34,97,189,410,694,857,859,767,734,727,754,752,1002,770,631,411,334,291,193,132,03/22/2014
000240,20140322,S,104,76,38,16,20,37,171,634,860,748,694,682,705,640,814,816,963,846,687,510,421,340,225,118,03/22/2014
000240,20140323,P,57,91,30,34,23,66,157,356,639,893,861,804,753,774,721,837,1082,875,652,427,343,303,149,77,03/23/2014
000240,20140323,S,64,39,25,16,9,45,152,516,741,741,694,641,673,676,749,843,901,831,617,428,376,243,149,91,03/23/2014
000240,20140324,P,39,15,16,22,21,110,224,619,784,839,835,794,805,803,841,982,1220,1046,681,438,347,254,158,86,03/24/2014
000240,20140324,S,57,28,18,13,26,56,201,640,910,927,765,704,709,747,858,885,923,1017,734,539,402,279,153,101,03/24/2014
