COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20140221,S,228,186,119,104,89,158,276,1186,1390,1344,1268,1140,1088,1261,1511,1676,2193,1538,1498,2370,2168,1140,690,472,02/21/2014
000106,20140222,P,72,43,33,60,95,157,390,566,815,1074,1283,1500,1488,1658,2114,1898,1842,1411,850,823,380,664,220,124,02/22/2014
000106,20140222,S,285,204,122,95,79,143,889,1301,1421,1436,1529,2114,1531,1328,1356,1287,1507,1047,820,628,420,429,320,201,02/22/2014
000106,20140223,P,95,49,80,76,86,156,403,889,1218,2373,2611,2560,2196,1705,1708,1433,1283,1114,1273,1657,1130,566,291,136,02/23/2014
000106,20140223,S,143,70,79,42,63,87,498,1597,1670,1124,980,1107,1137,1198,1339,1172,1221,954,694,500,379,311,222,162,02/23/2014
000106,20140224,P,72,48,48,89,139,363,747,913,1022,1195,1228,1251,1164,1289,1363,1417,1380,1081,629,405,306,204,140,97,02/24/2014
000106,20140224,S,96,87,72,67,73,137,375,782,1096,1160,1027,778,758,730,750,804,759,695,577,457,320,268,219,129,02/24/2014
000106,20140225,P,53,47,37,33,84,142,300,500,667,787,797,774,767,864,951,1100,968,705,486,342,216,173,118,82,02/25/2014
000106,20140225,S,105,68,51,63,77,156,299,627,892,858,773,620,635,621,708,711,655,599,416,315,289,277,252,180,02/25/2014
000106,20140226,P,57,39,39,54,74,142,331,462,609,730,800,803,815,888,1185,1191,1192,974,619,422,293,219,142,96,02/26/2014
000106,20140226,S,135,103,80,48,62,145,250,577,918,1111,999,748,797,774,867,863,946,788,621,635,492,464,408,338,02/26/2014
000106,20140301,P,64,53,51,36,78,125,293,360,240,130,247,319,552,1974,1826,1345,938,929,1045,816,603,354,174,106,03/01/2014
000106,20140301,S,249,182,115,73,84,155,1030,1294,356,477,1283,893,940,988,1136,1085,1202,919,743,544,473,374,336,215,03/01/2014
000106,20140304,P,51,41,42,42,65,169,311,526,717,740,746,686,862,878,1024,1172,1108,858,554,360,273,164,128,100,03/04/2014
000106,20140304,S,112,106,50,54,87,166,343,697,970,1001,838,691,615,636,716,720,718,623,491,451,369,275,202,160,03/04/2014
000106,20140305,P,87,39,49,41,63,163,291,432,611,772,860,847,825,894,1137,1257,1202,957,672,423,335,214,132,89,03/05/2014
000106,20140305,S,95,102,84,66,78,125,245,540,948,1408,1082,816,713,793,825,859,944,795,649,579,555,416,390,271,03/05/2014
000106,20140306,P,58,45,36,68,77,164,321,529,682,804,813,805,851,989,1278,1395,1370,1065,724,554,407,266,160,114,03/06/2014
000106,20140306,S,159,111,93,72,120,163,392,848,1273,1418,1102,950,890,990,1027,1139,1181,1202,969,941,890,661,552,333,03/06/2014
000106,20140307,P,82,58,51,57,84,144,305,483,566,552,1076,309,883,1066,1221,861,1196,1226,627,800,350,274,166,108,03/07/2014
000106,20140307,S,235,146,83,66,96,153,412,1230,1232,737,615,657,35,647,1377,1762,1700,1180,1256,1427,1753,1075,1485,709,03/07/2014
000106,20140308,P,74,62,63,55,100,189,364,605,830,1251,1439,1434,1312,1384,1558,1709,1759,1534,1099,919,717,441,271,130,03/08/2014
000106,20140308,S,286,162,101,87,111,228,696,1604,1623,1520,1747,1935,1884,1657,1561,1641,1368,1437,1058,777,685,544,431,243,03/08/2014
000106,20140312,P,54,61,44,46,79,133,314,540,755,851,951,923,908,1037,1195,1378,1451,1193,842,562,421,262,174,115,03/12/2014
000106,20140312,S,92,93,60,61,88,160,270,730,1143,1468,114,1530,818,775,813,909,931,780,756,614,451,416,381,346,03/12/2014
