valid_at,new_24,basedepth,open_trails,open_lifts,open_percent,mon_day,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot
2013-12-04 06:05:00,4.0,26,46,11,33,12/4,38.0,3.0,3.0,3.0,3.0,3.0,3.0
2013-12-05 05:54:00,3.0,29,66,16,23,12/5,41.0,7.0,6.0,7.0,7.0,7.0,7.0
2013-12-06 05:43:00,0.0,28,67,15,47,12/6,41.0,10.0,7.0,9.0,10.0,10.0,10.0
2013-12-07 05:47:00,1.0,29,76,21,54,12/7,42.0,10.0,3.0,7.0,9.0,10.0,10.0
2013-12-08 05:45:00,3.0,29,75,21,54,12/8,45.0,11.0,1.0,4.0,8.0,10.0,11.0
2013-12-09 06:04:00,2.0,29,76,19,54,12/9,47.0,14.0,4.0,4.0,7.0,11.0,13.0
2013-12-10 06:18:00,1.0,29,80,19,56,12/10,48.0,15.0,5.0,6.0,6.0,9.0,13.0
2013-12-11 05:54:00,0.0,29,85,18,60,12/11,48.0,14.0,3.0,6.0,7.0,7.0,10.0
2013-12-12 05:42:00,0.0,27,90,18,63,12/12,48.0,10.0,1.0,3.0,6.0,7.0,7.0
2013-12-13 06:06:00,0.0,27,108,20,76,12/13,48.0,7.0,0.0,1.0,3.0,6.0,7.0
2013-12-14 05:46:00,4.0,30,102,20,72,12/14,52.0,7.0,0.0,0.0,1.0,3.0,6.0
2013-12-15 05:47:00,2.0,29,101,20,72,12/15,54.0,10.0,4.0,4.0,4.0,5.0,7.0
2013-12-16 06:05:00,0.0,31,106,19,75,12/16,54.0,9.0,6.0,6.0,6.0,6.0,7.0
2013-12-17 06:08:00,0.0,31,109,19,77,12/17,54.0,7.0,2.0,6.0,6.0,6.0,6.0
2013-12-18 05:50:00,0.0,30,109,19,77,12/18,54.0,6.0,0.0,2.0,6.0,6.0,6.0
2013-12-19 06:01:00,0.0,39,104,19,73,12/19,54.0,6.0,0.0,0.0,2.0,6.0,6.0
2013-12-20 05:40:00,1.0,28,107,19,75,12/20,55.0,6.0,0.0,0.0,0.0,2.0,6.0
2013-12-21 05:40:00,8.0,36,107,23,75,12/21,63.0,7.0,1.0,1.0,1.0,1.0,3.0
2013-12-22 06:02:00,6.0,36,115,22,81,12/22,69.0,11.0,9.0,9.0,9.0,9.0,9.0
2013-12-23 05:55:00,4.0,40,115,22,81,12/23,73.0,15.0,14.0,15.0,15.0,15.0,15.0
2013-12-24 06:11:00,1.0,38,116,22,82,12/24,74.0,19.0,10.0,18.0,19.0,19.0,19.0
2013-12-25 05:54:00,4.0,38,116,22,82,12/25,78.0,20.0,5.0,11.0,19.0,20.0,20.0
2013-12-26 05:45:00,0.0,37,116,22,82,12/26,78.0,24.0,5.0,9.0,15.0,23.0,24.0
2013-12-27 05:38:00,0.0,36,123,22,87,12/27,78.0,24.0,4.0,5.0,9.0,15.0,23.0
2013-12-28 05:40:00,0.0,35,130,23,87,12/28,78.0,23.0,0.0,4.0,5.0,9.0,15.0
2013-12-29 05:45:00,8.0,39,123,23,87,12/29,86.0,15.0,0.0,0.0,4.0,5.0,9.0
2013-12-30 05:54:00,2.0,39,123,23,87,12/30,88.0,17.0,8.0,8.0,8.0,12.0,13.0
2013-12-31 05:58:00,1.0,40,129,23,91,12/31,89.0,15.0,10.0,10.0,10.0,10.0,14.0
2014-01-01 05:53:00,8.0,49,130,22,91,1/1,97.0,15.0,3.0,11.0,11.0,11.0,11.0
2014-01-02 05:37:00,2.0,45,123,23,87,1/2,99.0,19.0,9.0,11.0,19.0,19.0,19.0
2014-01-03 05:43:00,0.0,41,125,23,88,1/3,99.0,21.0,10.0,11.0,13.0,21.0,21.0
2014-01-04 05:36:00,2.0,42,126,23,88,1/4,101.0,21.0,2.0,10.0,11.0,13.0,21.0
2014-01-04 06:59:00,5.0,42,126,23,89,1/4,106.0,23.0,2.0,4.0,12.0,13.0,15.0
2014-01-05 05:51:00,4.0,45,127,23,89,1/5,110.0,20.0,7.0,7.0,9.0,17.0,18.0
2014-01-06 05:54:00,1.0,45,127,21,89,1/6,111.0,22.0,9.0,11.0,11.0,13.0,21.0
2014-01-07 05:58:00,0.0,45,133,21,94,1/7,111.0,22.0,5.0,10.0,12.0,12.0,14.0
2014-01-08 12:02:00,3.0,45,133,21,94,1/8,114.0,14.0,1.0,5.0,10.0,12.0,12.0
2014-01-09 05:35:00,3.0,45,133,20,94,1/9,117.0,15.0,3.0,4.0,8.0,13.0,15.0
2014-01-10 05:37:00,5.0,48,135,20,95,1/10,122.0,18.0,6.0,6.0,7.0,11.0,16.0
2014-01-11 05:36:00,7.0,52,134,23,94,1/11,129.0,21.0,8.0,11.0,11.0,12.0,16.0
2014-01-12 05:44:00,0.0,52,132,23,93,1/12,129.0,23.0,12.0,15.0,18.0,18.0,19.0
2014-01-13 05:55:00,9.0,55,133,21,94,1/13,138.0,19.0,7.0,12.0,15.0,18.0,18.0
2014-01-14 06:00:00,4.0,56,141,21,99,1/14,142.0,27.0,9.0,16.0,21.0,24.0,27.0
2014-01-15 06:10:00,1.0,58,141,17,99,1/15,143.0,31.0,13.0,13.0,20.0,25.0,28.0
2014-01-16 05:37:00,0.0,50,142,20,100,1/16,143.0,29.0,5.0,14.0,14.0,21.0,26.0
2014-01-16 07:42:00,0.0,50,134,20,94,1/16,143.0,26.0,1.0,5.0,14.0,14.0,21.0
2014-01-17 05:37:00,0.0,49,134,20,94,1/17,143.0,21.0,0.0,1.0,5.0,14.0,14.0
2014-01-18 05:38:00,0.0,47,134,23,94,1/18,143.0,14.0,0.0,0.0,1.0,5.0,14.0
2014-01-19 05:36:00,0.0,47,134,23,94,1/19,143.0,14.0,0.0,0.0,0.0,1.0,5.0
2014-01-20 05:47:00,0.0,47,141,24,99,1/20,143.0,5.0,0.0,0.0,0.0,0.0,1.0
2014-01-21 05:52:00,0.0,47,142,23,100,1/21,143.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-01-22 06:10:00,0.0,45,142,19,100,1/22,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23 05:38:00,0.0,45,134,19,94,1/23,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24 05:35:00,0.0,45,134,19,94,1/24,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-25 05:32:00,0.0,44,134,20,94,1/25,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-26 05:34:00,0.0,44,134,23,94,1/26,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27 05:48:00,1.0,44,142,18,100,1/27,144.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28 05:50:00,11.0,56,127,18,89,1/28,155.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-01-29 05:48:00,0.0,56,127,18,89,1/29,155.0,12.0,12.0,12.0,12.0,12.0,12.0
2014-01-30 05:34:00,11.0,60,121,18,85,1/30,166.0,12.0,11.0,12.0,12.0,12.0,12.0
2014-01-31 05:42:00,12.0,69,121,19,85,1/31,178.0,23.0,11.0,22.0,23.0,23.0,23.0
2014-01-31 13:03:00,14.0,69,134,22,94,1/31,192.0,35.0,23.0,23.0,34.0,35.0,35.0
2014-02-01 05:27:00,4.0,70,135,25,94,2/1,196.0,49.0,26.0,37.0,37.0,48.0,49.0
2014-02-02 05:46:00,2.0,72,135,23,94,2/2,198.0,53.0,18.0,30.0,41.0,41.0,52.0
2014-02-03 05:39:00,0.0,67,135,20,95,2/3,198.0,54.0,6.0,20.0,32.0,43.0,43.0
2014-02-04 05:38:00,2.0,66,135,20,95,2/4,200.0,43.0,2.0,6.0,20.0,32.0,43.0
2014-02-05 05:55:00,2.0,66,143,20,100,2/5,202.0,45.0,2.0,4.0,8.0,22.0,34.0
2014-02-06 05:55:00,3.0,66,143,20,100,2/6,205.0,36.0,4.0,4.0,6.0,10.0,24.0
2014-02-07 05:55:00,4.0,70,143,20,100,2/7,209.0,27.0,5.0,7.0,7.0,9.0,13.0
2014-02-08 05:43:00,4.0,70,143,20,100,2/8,213.0,17.0,7.0,9.0,11.0,11.0,13.0
2014-02-09 05:48:00,6.0,73,143,23,100,2/9,219.0,17.0,8.0,11.0,13.0,15.0,15.0
2014-02-10 05:50:00,8.0,76,143,20,100,2/10,227.0,21.0,10.0,14.0,17.0,19.0,21.0
2014-02-11 06:00:00,3.0,76,143,20,100,2/11,230.0,29.0,14.0,18.0,22.0,25.0,27.0
2014-02-12 05:52:00,0.0,77,143,20,100,2/12,230.0,30.0,11.0,17.0,21.0,25.0,28.0
2014-02-13 05:47:00,6.0,80,143,20,100,2/13,236.0,28.0,3.0,11.0,17.0,21.0,25.0
2014-02-14 05:47:00,7.0,83,143,19,100,2/14,243.0,31.0,6.0,9.0,17.0,23.0,27.0
2014-02-15 05:33:00,1.0,83,134,24,100,2/15,244.0,34.0,13.0,13.0,16.0,24.0,30.0
2014-02-16 05:39:00,0.0,83,135,24,95,2/16,244.0,31.0,8.0,14.0,14.0,17.0,25.0
2014-02-17 05:46:00,2.0,80,135,24,95,2/17,246.0,25.0,1.0,8.0,14.0,14.0,17.0
2014-02-18 05:55:00,0.0,75,143,20,100,2/18,246.0,19.0,2.0,3.0,10.0,16.0,16.0
2014-02-19 05:43:00,0.0,72,140,20,98,2/19,246.0,16.0,2.0,2.0,3.0,10.0,16.0
2014-02-20 05:34:00,6.0,77,135,20,95,2/20,252.0,16.0,0.0,2.0,2.0,3.0,10.0
2014-02-22 05:37:00,1.0,74,135,25,95,2/22,253.0,16.0,6.0,6.0,8.0,8.0,9.0
2014-02-23 05:36:00,7.0,76,135,23,95,2/23,260.0,10.0,7.0,7.0,7.0,9.0,9.0
2014-02-24 05:46:00,0.0,78,142,20,100,2/24,260.0,16.0,8.0,14.0,14.0,14.0,16.0
2014-02-25 06:02:00,0.0,77,142,20,100,2/25,260.0,16.0,7.0,8.0,14.0,14.0,14.0
2014-02-26 05:54:00,1.0,75,142,20,100,2/26,261.0,14.0,0.0,7.0,8.0,14.0,14.0
2014-02-26 08:32:00,2.0,75,142,20,100,2/26,263.0,15.0,1.0,1.0,8.0,9.0,15.0
2014-02-27 05:37:00,0.0,74,135,19,95,2/27,263.0,17.0,3.0,3.0,3.0,10.0,11.0
2014-02-28 05:34:00,7.0,78,135,19,95,2/28,270.0,11.0,2.0,3.0,3.0,3.0,10.0
2014-03-01 05:29:00,2.0,79,135,25,95,3/1,272.0,17.0,7.0,9.0,10.0,10.0,10.0
2014-03-02 05:40:00,7.0,83,135,24,95,3/2,279.0,12.0,9.0,9.0,11.0,12.0,12.0
2014-03-03 05:51:00,1.0,82,143,19,100,3/3,280.0,19.0,9.0,16.0,16.0,18.0,19.0
2014-03-04 05:52:00,1.0,82,143,19,100,3/4,281.0,20.0,8.0,10.0,17.0,17.0,19.0
2014-03-05 05:57:00,5.0,82,143,19,100,3/5,286.0,20.0,2.0,9.0,11.0,18.0,18.0
2014-03-06 05:33:00,0.0,81,135,19,95,3/6,286.0,23.0,6.0,7.0,14.0,16.0,23.0
2014-03-07 05:34:00,1.0,78,135,19,95,3/7,287.0,23.0,5.0,6.0,7.0,14.0,16.0
2014-03-08 05:32:00,12.0,87,135,19,95,3/8,299.0,17.0,1.0,6.0,7.0,8.0,15.0
2014-03-09 05:44:00,0.0,87,135,23,95,3/9,299.0,27.0,13.0,13.0,18.0,19.0,20.0
2014-03-10 05:45:00,0.0,87,135,23,95,3/10,299.0,20.0,12.0,13.0,13.0,18.0,19.0
2014-03-11 05:57:00,2.0,89,135,20,95,3/11,301.0,19.0,0.0,12.0,13.0,13.0,18.0
2014-03-12 06:04:00,1.0,89,135,19,95,3/12,302.0,20.0,2.0,2.0,14.0,15.0,15.0
2014-03-12 06:28:00,2.0,89,135,19,95,3/12,304.0,16.0,3.0,3.0,3.0,15.0,16.0
2014-03-13 05:29:00,0.0,85,135,19,95,3/13,304.0,18.0,3.0,5.0,5.0,5.0,17.0
2014-03-14 05:38:00,0.0,83,135,21,95,3/14,304.0,17.0,2.0,3.0,5.0,5.0,5.0
2014-03-15 05:30:00,0.0,82,135,21,95,3/15,304.0,5.0,0.0,2.0,3.0,5.0,5.0
2014-03-16 05:39:00,1.0,82,135,23,95,3/16,305.0,5.0,0.0,0.0,2.0,3.0,5.0
2014-03-17 05:39:00,0.0,82,135,19,95,3/17,305.0,6.0,1.0,1.0,1.0,3.0,4.0
2014-03-18 05:57:00,4.0,85,135,19,95,3/18,309.0,4.0,1.0,1.0,1.0,1.0,3.0
2014-03-19 05:48:00,2.0,84,135,20,95,3/19,311.0,7.0,4.0,5.0,5.0,5.0,5.0
2014-03-20 05:38:00,0.0,83,141,20,99,3/20,311.0,7.0,6.0,6.0,7.0,7.0,7.0
2014-03-21 05:41:00,0.0,81,141,20,99,3/21,311.0,7.0,2.0,6.0,6.0,7.0,7.0
2014-03-22 05:30:00,0.0,80,141,25,99,3/22,311.0,7.0,0.0,2.0,6.0,6.0,7.0
2014-03-23 05:42:00,5.0,82,141,22,99,3/23,316.0,7.0,0.0,0.0,2.0,6.0,6.0
2014-03-25 05:47:00,0.0,83,141,22,99,3/25,316.0,11.0,5.0,5.0,5.0,7.0,11.0
2014-03-26 05:37:00,0.0,80,141,22,99,3/26,316.0,11.0,5.0,5.0,5.0,5.0,7.0
2014-03-27 05:28:00,4.0,80,141,22,99,3/27,320.0,7.0,0.0,5.0,5.0,5.0,5.0
2014-03-28 05:36:00,5.0,85,141,24,99,3/28,325.0,9.0,4.0,4.0,9.0,9.0,9.0
2014-03-29 05:27:00,1.0,84,141,24,99,3/29,326.0,14.0,9.0,9.0,9.0,14.0,14.0
2014-03-30 05:39:00,0.0,84,141,23,99,3/30,326.0,15.0,6.0,10.0,10.0,10.0,15.0
2014-03-31 05:48:00,5.0,85,143,20,100,3/31,331.0,15.0,1.0,6.0,10.0,10.0,10.0
2014-04-01 05:51:00,1.0,85,143,19,100,4/1,332.0,15.0,5.0,6.0,11.0,15.0,15.0
2014-04-02 05:40:00,1.0,87,143,20,100,4/2,333.0,16.0,6.0,6.0,7.0,12.0,16.0
2014-04-03 05:32:00,10.0,93,143,19,100,4/3,343.0,17.0,2.0,7.0,7.0,8.0,13.0
2014-04-04 05:39:00,3.0,94,143,19,100,4/4,346.0,23.0,11.0,12.0,17.0,17.0,18.0
2014-04-05 05:33:00,0.0,90,143,24,100,4/5,346.0,21.0,13.0,14.0,15.0,20.0,20.0
2014-04-06 05:41:00,3.0,91,143,23,100,4/6,349.0,20.0,3.0,13.0,14.0,15.0,20.0
2014-04-07 05:34:00,2.0,92,143,19,100,4/7,351.0,23.0,3.0,6.0,16.0,17.0,18.0
2014-04-08 05:43:00,1.0,92,143,19,100,4/8,352.0,20.0,5.0,5.0,8.0,18.0,19.0
2014-04-09 05:48:00,0.0,90,143,19,100,4/9,352.0,20.0,3.0,6.0,6.0,9.0,19.0
2014-04-10 05:51:00,0.0,84,143,19,100,4/10,352.0,19.0,1.0,3.0,6.0,6.0,9.0
2014-04-11 06:14:00,0.0,83,143,19,100,4/11,352.0,9.0,0.0,1.0,3.0,6.0,6.0
2014-04-12 05:40:00,0.0,82,143,23,100,4/12,352.0,6.0,0.0,0.0,1.0,3.0,6.0
2014-04-13 05:40:00,1.0,81,143,22,100,4/13,353.0,6.0,0.0,0.0,0.0,1.0,3.0
2014-04-14 05:53:00,3.0,81,143,19,100,4/14,356.0,4.0,1.0,1.0,1.0,1.0,2.0
2014-04-15 05:47:00,0.0,81,143,19,100,4/15,356.0,5.0,4.0,4.0,4.0,4.0,4.0
2014-04-16 05:43:00,2.0,81,143,19,100,4/16,358.0,4.0,3.0,4.0,4.0,4.0,4.0
2014-04-17 05:47:00,0.0,81,143,19,100,4/17,358.0,6.0,2.0,5.0,6.0,6.0,6.0
2014-04-17 08:08:00,0.0,81,143,19,100,4/17,358.0,6.0,2.0,2.0,5.0,6.0,6.0
2014-04-18 05:32:00,0.0,81,143,19,100,4/18,358.0,6.0,0.0,2.0,2.0,5.0,6.0
2014-04-19 05:41:00,0.0,78,143,22,100,4/19,358.0,6.0,0.0,0.0,2.0,2.0,5.0
2014-04-20 05:34:00,0.0,78,143,21,100,4/20,358.0,5.0,0.0,0.0,0.0,2.0,2.0
2014-04-20 10:28:00,2.0,78,143,21,100,4/20,360.0,2.0,0.0,0.0,0.0,0.0,2.0
2014-04-21 05:48:00,0.0,77,108,8,76,4/21,360.0,4.0,2.0,2.0,2.0,2.0,2.0
2014-04-22 05:41:00,0.0,77,112,8,79,4/22,360.0,2.0,2.0,2.0,2.0,2.0,2.0
2014-04-23 05:55:00,0.0,77,112,9,79,4/23,360.0,2.0,0.0,2.0,2.0,2.0,2.0
2014-04-24 05:45:00,1.0,91,112,9,79,4/24,361.0,2.0,0.0,0.0,2.0,2.0,2.0
2014-04-25 05:40:00,0.0,75,101,8,71,4/25,361.0,3.0,1.0,1.0,1.0,3.0,3.0
2014-04-26 05:43:00,0.0,75,95,8,67,4/26,361.0,3.0,1.0,1.0,1.0,1.0,3.0
